age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,threshold
29,4,9,2,12,0,4,1,0,0,45,0
29,4,6,4,12,1,4,0,0,0,48,0
29,4,12,2,4,0,4,1,0,0,45,0
29,4,8,4,1,3,2,0,0,0,40,0
29,2,0,4,5,1,4,1,0,0,40,0
29,6,9,4,10,1,2,1,0,0,40,0
29,4,1,2,8,0,4,1,0,0,40,0
29,4,11,4,11,4,4,1,0,0,35,0
29,4,15,2,3,0,4,1,0,1485,40,1
29,4,7,4,12,3,4,0,0,0,40,0
29,4,11,0,4,4,4,0,0,0,45,0
29,4,11,2,1,5,4,0,0,0,40,1
29,4,9,4,1,1,4,0,0,0,40,0
29,4,11,2,7,0,4,1,0,0,40,0
29,4,2,3,8,1,2,0,0,0,40,0
29,4,1,5,8,4,2,0,0,0,40,0
29,4,11,4,8,3,4,0,0,0,40,0
29,4,11,2,1,0,4,1,0,0,40,0
29,4,9,4,12,3,4,0,0,0,50,0
29,4,15,4,12,4,4,0,0,0,40,0
29,1,9,1,10,0,4,1,0,0,50,1
29,4,9,4,1,1,4,0,0,0,50,0
29,4,8,2,3,0,4,1,0,0,40,1
29,4,11,4,7,4,2,0,0,0,40,0
29,4,15,4,3,3,4,1,0,0,45,0
29,4,9,4,10,1,4,1,0,0,50,0
29,1,8,2,13,0,4,1,0,0,42,1
29,4,7,0,10,1,4,0,0,0,36,0
29,4,7,2,13,0,4,1,0,0,40,1
29,4,15,2,14,0,4,1,0,0,40,0
29,4,15,0,7,1,4,1,0,0,40,0
29,4,1,4,3,1,4,1,0,0,45,0
29,7,9,2,10,0,4,1,0,0,40,1
29,6,15,0,7,1,4,1,0,0,48,0
29,4,11,0,12,1,0,0,0,0,50,0
29,4,7,0,6,1,4,0,0,0,40,0
29,4,9,4,10,1,3,0,0,1590,40,0
29,7,9,4,11,3,4,0,0,0,40,0
29,4,11,4,3,4,4,0,0,0,42,0
29,2,15,5,1,4,4,0,0,0,38,0
29,4,12,2,12,0,4,1,7298,0,40,1
29,4,9,2,10,0,4,1,0,0,40,1
29,4,11,4,13,1,4,1,0,0,42,0
29,4,0,4,10,1,4,1,0,0,40,0
29,4,8,4,13,3,2,1,0,1974,40,0
29,4,9,2,12,0,4,1,0,0,40,1
29,6,11,4,5,1,4,1,0,0,45,0
29,4,11,4,12,1,4,0,0,0,35,0
29,4,11,4,4,1,1,0,0,0,40,0
29,4,2,4,8,1,3,1,0,0,40,0
29,4,11,0,7,4,4,1,0,0,40,0
29,6,15,5,1,4,4,0,0,0,50,0
29,4,4,2,7,0,4,1,0,0,40,0
29,4,15,2,5,0,4,1,0,0,40,0
29,4,15,4,1,1,4,0,0,0,40,0
29,2,15,4,1,1,4,0,0,0,40,0
29,4,8,4,1,3,4,0,0,0,40,0
29,0,11,5,0,4,2,0,0,0,40,0
29,0,11,4,0,4,2,1,0,0,40,0
29,6,11,2,3,0,4,1,0,0,40,0
29,4,1,0,3,1,4,1,0,0,40,0
29,4,11,5,12,4,4,0,0,0,35,0
29,4,15,0,1,1,2,0,0,0,40,0
29,4,9,0,8,4,3,0,0,0,40,0
29,6,15,4,5,1,4,1,0,0,40,0
29,4,11,4,1,1,4,0,0,0,40,0
29,4,11,4,3,2,4,1,0,0,40,0
29,4,9,2,10,0,4,1,5013,0,40,0
29,4,9,4,12,1,4,1,0,0,45,0
29,4,15,4,12,2,4,1,0,0,50,0
29,4,8,2,1,0,4,1,0,0,40,0
29,4,9,4,10,1,4,1,0,0,40,0
29,4,15,4,8,1,4,0,0,0,41,1
29,1,9,4,10,1,2,1,0,0,40,0
29,5,12,4,10,3,4,1,0,0,40,0
29,4,11,4,7,1,4,1,3325,0,40,0
29,4,9,2,13,0,4,1,0,0,35,1
29,4,11,2,3,0,4,1,0,0,50,1
29,4,11,2,3,0,4,1,0,0,40,0
29,4,15,0,4,1,4,0,0,0,40,0
29,4,15,5,8,4,2,0,0,0,40,0
29,4,15,4,1,1,4,0,0,0,40,0
29,4,9,4,12,1,4,1,0,0,50,1
29,4,15,4,1,3,4,0,0,0,50,0
29,0,11,2,0,0,4,1,2407,0,40,0
29,4,15,2,1,5,4,0,0,0,40,1
29,4,1,2,3,0,4,1,0,0,44,0
29,4,11,2,10,0,4,1,0,0,40,1
29,4,5,2,8,5,4,0,0,0,40,0
29,2,9,4,13,1,4,0,0,0,42,0
29,4,15,4,6,2,4,1,0,0,40,0
29,4,8,2,10,0,4,1,0,0,40,1
29,4,11,0,3,1,4,1,0,0,40,0
29,4,11,2,6,0,4,1,0,0,40,0
29,4,7,4,1,1,1,0,0,0,40,0
29,4,11,2,14,0,4,1,0,0,40,0
29,4,9,4,10,1,4,1,0,0,40,0
29,4,9,4,1,3,4,0,0,0,40,0
29,4,9,2,10,5,4,0,0,1902,50,1
29,4,0,2,3,0,4,1,5013,0,40,0
29,4,8,2,4,0,4,1,0,0,40,1
29,4,7,0,4,4,4,0,0,0,37,0
29,4,11,2,7,5,1,0,0,0,40,0
29,4,11,0,3,1,4,1,0,0,50,0
29,4,9,2,4,0,4,1,0,0,40,0
29,2,15,4,4,1,2,0,0,0,50,0
29,4,7,2,3,0,4,1,0,0,45,0
29,4,15,4,3,1,1,1,0,0,45,0
29,4,11,2,8,5,4,0,0,0,35,0
29,4,15,4,6,1,4,1,0,0,35,0
29,4,9,2,13,0,4,1,0,0,40,0
29,4,9,4,4,2,4,0,0,0,40,0
29,4,11,2,7,0,4,1,0,0,40,0
29,2,11,4,14,4,4,0,0,0,40,0
29,4,15,3,3,2,4,1,0,0,40,0
29,4,15,4,12,1,4,1,0,0,40,0
29,4,11,3,6,1,0,1,0,0,40,0
29,0,8,4,0,4,4,0,0,0,40,0
29,4,12,2,10,5,1,0,0,0,40,1
29,4,1,5,12,1,4,0,0,2754,42,0
29,1,8,4,10,1,4,0,0,0,40,0
29,4,12,4,10,1,4,1,0,0,40,0
29,4,9,4,6,1,4,1,0,0,36,0
29,4,11,2,3,0,4,1,0,0,40,0
29,4,15,4,1,3,2,0,0,0,40,0
29,4,15,2,6,0,4,1,0,0,40,1
29,4,9,2,10,0,4,1,0,0,40,1
29,2,9,4,10,3,2,0,0,0,42,0
29,4,1,4,3,1,4,1,0,0,40,0
29,4,9,2,4,0,4,1,0,0,40,1
29,4,2,4,3,4,4,1,0,0,40,0
29,4,8,2,7,0,4,1,0,1887,48,1
29,4,7,2,12,0,4,1,0,0,50,1
29,4,11,4,13,3,2,1,0,0,40,0
29,7,12,2,10,5,4,0,0,0,45,1
29,4,11,5,1,4,4,0,0,0,40,0
29,7,0,4,8,3,2,0,0,0,40,0
29,4,15,2,7,0,3,1,0,2415,40,1
29,4,12,2,4,0,4,1,0,0,40,1
29,1,11,3,8,4,2,1,0,0,40,0
29,5,9,2,12,0,4,1,0,0,50,1
29,4,11,2,8,0,4,1,0,0,35,0
29,4,11,2,3,0,1,1,0,0,40,0
29,4,11,2,3,0,4,1,0,0,40,0
29,4,9,2,12,0,4,1,3103,0,45,1
29,4,15,4,4,1,4,0,0,0,40,0
29,1,15,2,11,0,4,1,0,0,46,1
29,4,6,2,3,0,4,1,0,0,40,0
29,4,9,4,12,4,2,1,0,0,40,0
29,4,11,2,6,5,4,0,0,0,40,1
29,4,11,4,3,1,4,1,0,0,40,0
29,4,15,4,3,4,4,1,0,0,40,0
29,4,9,2,1,0,4,1,0,0,40,0
29,4,11,2,7,0,4,1,0,0,50,1
29,4,15,4,3,1,4,0,0,0,40,0
29,4,11,0,7,3,4,0,0,0,40,0
29,4,11,3,7,1,4,0,0,0,38,0
29,4,8,4,4,1,4,0,0,0,40,0
29,4,1,4,14,4,4,1,0,0,40,0
29,2,11,4,8,4,2,0,0,0,40,0
29,4,8,0,1,1,4,0,0,0,40,0
29,4,15,2,4,0,4,1,0,1887,50,1
29,4,7,2,10,0,4,1,0,0,50,0
29,2,12,4,10,1,4,1,0,0,45,0
29,4,7,0,12,4,4,0,3418,0,40,0
29,4,15,4,13,1,4,1,0,0,52,0
29,6,11,2,3,0,4,1,0,0,40,0
29,4,8,0,6,4,4,1,0,0,50,0
29,4,11,2,10,0,4,1,0,0,40,1
29,4,9,4,12,3,4,1,0,0,40,0
29,4,11,3,1,3,4,0,0,0,40,0
29,4,6,4,7,1,4,1,0,0,40,0
29,4,9,4,6,3,4,1,0,0,40,0
29,4,9,2,1,0,4,1,0,0,40,0
29,4,4,4,8,3,4,0,0,0,40,0
29,4,12,4,10,1,4,0,0,0,40,1
29,4,15,2,7,0,4,1,0,0,46,0
29,4,11,4,3,1,4,1,0,0,50,0
29,2,15,4,5,1,4,1,0,0,40,0
29,4,11,2,12,0,2,1,2829,0,38,0
29,4,11,4,3,3,4,1,0,0,40,0
29,4,9,2,8,0,4,1,0,0,40,0
29,1,9,2,10,0,4,1,0,0,40,0
29,4,11,2,3,0,4,1,0,0,40,1
29,4,9,4,1,1,4,0,0,0,40,0
29,4,8,4,3,3,4,1,0,0,40,0
29,4,11,0,7,1,2,1,0,0,40,0
29,4,2,2,8,0,1,1,0,0,50,0
29,4,15,4,3,3,4,1,0,0,40,0
29,4,9,4,3,1,4,0,0,0,45,0
29,4,8,2,13,0,4,1,0,2051,40,0
29,4,9,4,10,1,4,1,4650,0,40,0
29,4,11,2,3,0,4,1,7298,0,40,1
29,4,7,4,10,1,4,1,0,0,40,0
29,0,11,4,0,1,4,1,0,0,35,0
29,2,9,4,6,3,4,1,0,0,40,0
29,4,11,2,8,0,2,1,0,0,50,0
29,6,11,4,3,1,4,1,0,0,50,0
29,4,7,4,10,1,4,0,8614,0,40,1
29,4,11,2,3,0,4,1,0,0,40,0
29,4,1,4,8,4,2,0,0,0,40,0
29,4,11,4,7,1,4,1,0,0,48,0
29,4,11,4,4,1,4,1,0,0,40,0
29,4,9,4,10,1,4,1,10520,0,50,1
29,2,15,2,14,0,4,1,0,0,40,0
29,4,11,2,7,0,4,1,0,0,40,0
29,0,11,4,0,1,4,1,0,0,40,0
29,4,9,2,4,0,4,1,0,0,45,1
29,7,15,2,11,0,4,1,0,0,40,0
29,4,15,2,3,0,4,1,0,1672,40,0
29,4,15,0,1,1,4,1,0,0,36,0
29,4,7,0,13,1,4,0,0,0,40,0
29,2,9,4,10,1,4,1,0,0,40,0
29,4,9,0,10,1,4,1,0,0,52,0
29,6,9,4,10,2,4,1,0,0,40,0
29,4,9,3,12,2,1,1,0,0,40,0
29,4,9,4,1,1,4,0,0,0,45,0
29,7,9,2,10,0,4,1,0,0,50,1
29,4,9,4,12,1,4,1,0,0,50,1
29,4,11,2,3,0,4,1,0,0,40,0
29,4,9,4,10,1,4,1,0,0,40,0
29,5,11,2,12,0,1,1,0,0,40,0
29,2,12,2,10,0,4,1,0,0,40,0
29,4,9,4,1,1,1,0,0,0,40,0
29,4,8,5,1,4,2,0,0,0,40,0
29,0,15,0,0,4,4,0,0,0,40,0
29,4,15,4,8,3,4,0,0,0,40,0
29,4,11,2,12,0,4,1,0,0,40,0
29,4,10,4,10,1,4,1,0,0,40,0
29,4,11,4,4,1,4,0,0,0,45,0
29,4,11,2,14,0,4,1,0,0,40,0
29,4,9,2,4,5,4,1,0,0,40,1
29,4,15,2,3,0,4,1,0,0,42,0
29,4,11,0,12,3,4,1,0,0,40,0
29,4,8,2,3,0,4,1,0,0,40,1
29,4,11,2,3,0,4,1,0,0,45,0
29,0,15,2,0,5,4,0,0,0,40,0
29,4,9,2,10,0,4,1,0,0,50,1
29,4,9,4,12,1,4,0,13550,0,35,1
29,4,8,2,1,0,4,1,0,0,40,0
29,4,11,4,3,1,4,1,0,0,35,0
29,4,11,2,7,0,4,1,0,0,40,0
29,2,15,2,8,0,4,1,0,0,40,0
29,4,11,4,1,4,4,1,0,0,35,0
29,0,1,0,0,1,4,0,3418,0,48,0
29,6,9,4,4,2,4,1,0,0,50,0
29,4,0,4,3,1,2,1,0,0,40,0
29,4,11,2,3,0,4,1,0,0,40,1
29,4,9,2,10,0,4,1,0,0,50,1
29,2,11,2,11,0,2,1,0,2057,40,0
29,6,11,4,3,1,4,1,0,0,45,0
29,1,15,3,1,3,4,0,0,0,40,0
29,4,7,4,1,1,4,1,0,0,40,0
29,4,11,4,3,3,4,1,0,0,40,0
29,4,0,2,14,0,4,1,0,0,45,1
29,4,9,4,6,1,4,1,0,0,40,0
29,0,6,5,0,3,4,0,0,0,40,0
29,4,11,2,7,0,4,1,0,0,38,0
29,4,9,2,12,5,4,0,0,0,50,0
29,4,11,2,7,0,4,1,0,0,48,0
29,4,11,4,3,1,4,1,0,0,40,0
29,4,15,2,10,0,4,1,0,0,40,0
29,4,11,0,1,4,4,0,0,0,50,0
29,4,9,2,10,0,4,1,0,1977,45,1
29,4,9,4,10,1,4,0,8614,0,40,1
29,4,7,4,13,1,4,1,0,0,45,0
29,4,9,2,4,0,4,1,0,1848,40,1
29,4,9,4,4,1,4,0,0,0,40,0
29,4,15,2,10,0,4,1,0,0,40,0
29,4,15,2,11,0,4,1,0,0,45,0
29,4,9,2,4,5,4,0,0,0,42,1
29,4,11,0,3,1,4,1,0,0,40,0
29,2,11,5,11,2,4,0,0,0,40,0
29,4,11,4,6,1,2,0,0,0,40,0
29,4,11,4,12,4,4,0,0,0,42,0
29,4,11,4,3,4,2,1,0,0,40,0
29,4,11,4,6,3,4,1,0,0,40,0
29,4,9,4,10,3,4,1,0,0,50,0
29,4,9,2,12,0,4,1,0,0,40,1
29,4,9,4,1,3,4,0,0,0,40,0
29,4,11,4,14,3,4,1,0,0,40,0
29,7,12,4,10,1,4,1,0,0,40,0
29,2,11,4,11,4,4,1,0,0,45,0
29,4,11,2,3,0,4,1,0,0,50,0
29,4,9,4,12,1,4,1,8614,0,50,1
29,4,15,0,6,4,4,0,0,0,36,0
29,4,1,0,7,4,4,0,0,0,40,0
29,4,11,4,4,1,4,1,0,0,40,0
29,4,9,4,3,1,4,1,0,0,40,0
29,4,9,4,10,1,4,0,0,0,50,0
29,4,6,0,7,4,2,0,0,0,40,0
29,4,8,4,13,1,4,0,0,0,40,0
29,4,15,4,12,1,4,1,0,0,35,0
29,4,11,2,6,0,4,1,0,0,45,0
29,6,7,6,12,4,4,0,0,0,40,1
29,4,9,4,10,1,4,1,8614,0,40,1
29,2,12,4,10,2,1,0,1506,0,40,0
29,4,12,2,10,0,4,1,0,0,40,1
29,4,7,4,12,1,4,1,0,0,45,0
29,4,11,2,3,0,4,1,0,0,40,0
29,4,11,0,3,3,4,1,0,0,40,0
29,4,15,4,13,3,4,0,0,0,40,0
29,4,4,2,6,1,4,1,0,0,40,0
29,0,0,4,0,3,4,0,0,0,38,0
29,4,11,2,5,0,2,1,0,0,40,0
29,4,9,2,4,5,4,0,15024,0,50,1
29,4,11,2,4,5,4,0,0,0,40,0
29,4,8,4,6,3,4,1,0,0,40,0
29,4,15,2,13,5,4,0,0,0,40,0
29,4,9,4,1,1,2,0,0,0,40,0
29,4,11,2,3,0,4,1,0,0,40,0
29,4,2,4,8,4,2,0,0,0,35,0
29,4,1,4,7,3,4,1,0,0,42,0
29,1,11,0,4,1,3,0,0,0,40,0
29,4,8,2,10,0,4,1,0,0,40,0
29,4,15,2,6,0,4,1,3103,0,40,1
29,2,15,4,1,1,3,1,0,0,40,0
29,4,11,0,8,4,4,0,0,0,36,0
29,0,11,4,0,1,4,1,0,0,40,0
29,4,9,0,13,1,4,0,0,0,40,0
29,2,9,4,13,1,4,0,0,0,40,0
29,4,9,4,12,3,4,0,0,0,40,0
29,4,8,4,1,3,4,0,0,0,40,0
29,4,11,2,3,0,4,1,0,0,40,0
29,1,8,2,3,0,4,1,0,0,40,1
29,4,12,4,10,1,4,0,0,0,40,0
29,4,11,4,8,1,4,1,0,0,40,0
29,6,11,2,12,0,4,1,0,0,35,0
29,0,11,2,0,1,1,0,0,0,40,0
29,4,15,5,12,1,4,0,0,0,40,0
29,7,12,4,10,1,4,1,0,0,40,0
29,4,1,4,3,3,2,1,0,0,40,0
29,4,9,4,13,1,4,1,0,0,40,0
29,7,14,4,10,1,4,0,4787,0,40,1
29,7,12,4,10,1,4,0,0,0,35,0
29,4,15,2,3,0,4,1,0,0,40,0
29,1,9,4,10,1,4,0,0,0,40,0
29,4,8,2,7,0,4,1,0,0,40,0
29,4,11,2,3,0,4,1,0,0,40,0
29,4,3,2,8,0,4,1,0,0,40,0
29,4,12,2,4,0,1,1,0,0,40,0
29,4,1,0,7,4,4,0,0,0,40,0
29,4,15,4,3,1,4,1,0,0,38,0
29,0,9,3,0,1,4,1,0,0,50,0
29,4,9,4,10,1,4,1,0,0,40,0
29,4,15,0,1,1,4,0,0,0,35,0
29,4,14,4,10,2,4,1,0,0,50,0
29,4,15,2,3,0,4,1,0,0,50,0
29,4,11,0,10,1,4,0,0,0,40,0
29,7,11,4,1,4,4,0,0,0,40,0
29,4,12,2,10,0,4,1,0,1977,40,1
29,4,8,2,13,2,4,0,0,0,40,0
29,4,9,2,10,5,4,0,0,0,35,1
29,4,11,4,13,4,2,0,0,0,40,0
29,0,11,2,0,5,4,0,0,0,40,0
29,4,1,2,7,0,4,1,0,0,40,0
29,4,9,4,12,3,2,1,0,0,40,0
29,4,8,0,13,1,2,1,14344,0,40,1
29,4,11,4,6,3,4,1,0,0,40,0
29,4,8,0,8,4,4,0,0,0,45,0
29,4,15,5,1,1,4,1,0,0,40,0
29,4,11,2,3,0,4,1,0,0,48,0
29,4,15,4,3,1,4,1,0,0,40,0
29,4,7,4,9,1,4,0,0,0,50,0
29,0,11,2,0,0,4,1,0,0,40,0
29,4,11,4,3,1,4,1,2597,0,40,0
29,4,9,4,1,1,4,0,0,0,40,0
29,1,9,4,10,1,4,1,0,0,40,0
29,4,9,4,12,1,4,1,0,0,50,1
29,4,15,4,10,1,4,0,0,0,40,0
29,2,12,4,10,1,4,1,0,0,50,0
29,4,15,4,3,1,4,1,2202,0,45,0
29,6,11,4,12,1,4,1,0,0,40,0
29,4,7,4,12,1,4,1,0,0,40,0
29,6,15,4,3,1,4,1,0,0,45,0
29,4,9,2,12,0,4,1,0,0,41,0
29,4,9,2,4,0,4,1,0,0,52,1
29,7,9,2,10,5,2,0,0,0,35,0
29,4,11,2,1,5,2,0,0,0,40,0
29,4,11,2,3,0,4,1,0,0,45,1
29,4,11,0,8,1,4,0,0,0,35,0
29,4,7,4,13,3,4,1,0,0,40,0
29,4,9,2,10,5,4,0,0,0,46,1
29,0,11,3,0,4,2,0,0,0,42,0
29,4,2,4,4,1,4,1,0,0,42,0
29,5,7,4,10,2,2,0,0,0,40,0
29,6,9,5,10,3,4,1,0,0,40,0
29,4,8,4,13,1,4,1,0,0,40,0
29,4,11,4,12,1,4,0,0,0,40,0
29,4,11,4,3,1,2,1,0,0,40,0
29,4,9,4,12,1,4,1,0,1564,40,1
29,0,3,4,0,3,1,1,0,0,40,0
29,1,15,4,10,1,4,0,0,1408,40,0
29,4,11,4,8,1,2,0,0,0,40,0
29,4,11,4,5,4,4,1,0,0,35,0
29,4,11,2,8,5,4,0,4386,0,40,1
29,4,11,4,3,3,4,1,0,0,40,0
29,0,9,4,0,1,4,1,0,0,40,0
29,4,12,2,4,5,4,0,0,0,40,1
29,4,8,2,6,0,4,1,0,0,40,0
29,4,15,2,4,0,2,1,0,0,40,0
29,4,11,4,3,1,4,1,0,0,50,0
29,4,12,4,4,1,4,0,0,0,50,1
29,4,11,2,3,0,4,1,0,0,40,0
29,4,15,2,7,0,4,1,0,0,38,0
29,4,7,4,7,4,4,1,0,0,45,0
29,4,11,2,11,0,4,1,0,0,40,0
29,4,11,2,7,0,4,1,0,0,40,0
29,4,8,4,7,1,4,1,0,0,40,0
29,4,11,2,6,0,2,1,0,0,40,0
29,4,8,2,1,0,4,1,0,0,40,0
29,4,15,2,1,5,4,0,0,0,50,0
29,4,12,4,4,1,4,1,0,0,45,0
29,2,9,0,10,1,4,1,0,0,50,0
29,4,11,4,3,1,0,1,0,0,40,0
29,4,9,2,12,0,4,1,0,0,45,1
29,4,11,2,3,0,4,1,0,0,40,0
29,5,11,2,4,0,4,1,0,0,45,0
29,4,9,4,10,1,3,0,0,0,50,0
29,4,9,4,10,1,2,1,0,0,40,0
29,4,0,4,3,1,4,1,0,0,48,0
29,4,11,4,1,1,4,0,0,0,40,0
29,4,9,0,4,2,4,0,0,0,50,0
29,4,11,2,14,0,4,1,0,0,40,0
29,2,15,2,10,0,4,1,0,0,40,0
29,4,14,2,10,0,4,1,7298,0,48,1
29,6,11,2,3,0,4,1,0,0,40,0
29,4,5,2,14,0,4,1,0,0,40,0
29,4,11,2,1,5,4,0,0,2179,40,0
29,4,8,4,4,1,2,0,0,0,40,0
29,4,9,4,3,1,4,1,0,0,40,0
29,4,11,4,6,1,4,1,0,0,36,0
29,4,11,4,12,4,2,0,0,1138,40,0
29,4,15,2,3,0,4,1,0,0,45,0
29,4,11,2,7,5,4,0,0,0,40,1
29,4,8,2,8,0,4,1,0,0,40,0
29,4,9,4,4,1,4,1,0,0,35,0
29,0,13,4,0,1,2,1,0,0,40,0
29,4,11,4,7,3,1,1,0,0,40,0
29,4,9,4,12,1,4,1,0,0,50,0
29,4,15,4,3,3,4,1,0,0,40,0
29,4,9,4,1,1,4,1,0,0,40,0
29,4,15,2,3,0,4,1,0,0,45,0
29,4,9,4,1,1,4,0,0,0,35,0
29,4,11,2,6,0,4,1,0,0,42,0
29,7,12,2,1,0,4,1,0,0,36,0
29,4,15,2,4,3,2,0,0,0,40,0
29,4,9,4,4,1,4,1,0,0,40,0
29,4,8,4,3,2,4,1,0,0,40,0
29,4,9,4,10,1,1,1,0,0,40,0
29,4,4,2,8,0,4,1,0,0,40,0
29,4,15,4,3,2,1,1,0,0,40,0
29,4,15,2,4,0,4,1,0,0,40,0
29,4,1,2,8,0,4,1,0,0,40,0
29,5,9,4,12,3,4,0,0,0,40,0
29,4,9,2,4,5,4,0,0,2057,35,0
29,6,15,2,10,0,0,1,0,0,40,0
29,7,9,4,3,1,4,1,0,0,40,0
29,4,11,4,5,1,4,1,0,0,50,0
29,4,9,2,10,0,4,1,0,0,40,1
29,4,11,5,8,1,4,0,0,0,40,0
29,4,15,4,8,1,4,0,0,0,40,0
29,4,9,4,10,1,4,0,0,0,45,0
29,4,9,2,10,0,4,1,0,0,50,1
29,4,9,4,5,3,4,1,0,0,50,0
29,4,11,4,4,1,4,1,2174,0,50,0
29,4,11,3,8,1,3,0,0,0,40,0
29,0,1,4,0,3,2,1,0,0,40,0
29,4,11,4,4,1,4,1,0,0,50,0
29,7,7,4,13,1,4,1,0,0,45,0
29,1,9,4,10,1,4,1,0,0,48,0
29,4,11,2,7,0,4,1,0,0,40,0
29,4,11,2,7,0,4,1,0,0,40,0
29,4,11,0,7,4,4,0,0,0,40,0
29,2,15,2,11,3,2,1,0,0,40,0
29,4,11,2,4,0,4,1,0,0,40,0
29,4,11,5,12,1,4,1,0,0,50,0
29,4,15,2,1,0,2,1,0,0,50,0
29,4,15,4,1,1,4,0,0,0,40,0
29,4,15,0,8,1,4,0,0,0,35,0
29,4,11,2,3,0,4,1,0,0,45,0
29,4,11,0,12,1,4,1,0,0,34,0
29,4,11,4,6,1,2,1,0,0,40,0
29,4,11,4,1,1,4,0,0,0,40,0
29,4,12,4,14,3,2,1,0,0,40,0
29,4,11,4,8,2,4,0,0,0,40,0
29,4,7,2,1,0,4,1,0,0,40,0
29,4,9,2,7,0,4,1,7298,0,40,1
29,4,9,4,4,1,4,1,0,0,40,0
29,4,11,0,7,4,4,1,0,0,40,0
29,4,11,4,14,4,4,1,0,0,40,0
29,7,15,0,1,4,2,1,0,0,40,0
29,4,8,4,10,1,4,1,0,0,43,0
29,6,11,2,3,0,4,1,0,0,40,0
29,4,4,4,8,2,4,1,0,0,35,0
29,4,8,4,1,3,4,0,0,0,35,0
29,6,11,4,14,4,2,1,0,0,45,0
29,4,9,4,3,1,4,1,0,0,40,0
29,4,15,4,6,1,2,1,0,0,45,0
29,4,11,2,7,0,2,1,0,0,40,0
29,4,15,4,3,1,4,1,0,2258,45,1
29,4,0,2,5,5,0,0,0,0,40,0
29,4,9,4,12,3,4,1,0,0,40,0
29,4,11,2,7,0,0,1,0,0,45,0
29,4,6,2,14,0,4,1,0,0,40,0
29,4,11,2,8,2,1,0,0,0,40,0
29,4,15,4,1,1,4,0,0,0,40,0
29,4,15,2,14,0,4,1,0,0,35,0
29,4,11,2,14,0,4,1,0,0,40,0
29,7,15,4,1,4,1,0,0,0,40,0
29,4,7,4,4,2,4,0,0,0,38,0
29,4,11,2,8,5,4,0,0,0,40,0
29,2,9,2,10,0,4,1,7298,0,40,1
29,4,9,4,10,1,4,1,0,0,40,0
29,4,1,4,12,1,0,1,4101,0,40,0
29,4,15,4,1,1,4,0,0,0,40,0
29,4,8,2,7,0,4,1,0,0,40,0
29,2,7,4,1,1,4,1,3674,0,40,0
29,1,15,4,1,4,2,0,2174,0,40,0
29,4,15,0,1,1,4,0,0,0,40,0
29,4,8,0,13,1,4,0,2174,0,45,0
29,6,11,2,5,0,4,1,3464,0,40,0
29,1,11,4,8,4,4,1,0,0,40,0
29,4,11,0,12,1,4,0,0,0,34,0
29,4,9,2,10,5,3,0,0,0,40,0
29,2,11,4,6,4,1,1,0,1590,45,0
29,4,11,4,7,4,2,0,0,0,40,0
29,6,11,2,7,0,4,1,0,0,40,0
29,2,11,4,11,1,2,0,0,0,40,0
29,4,11,0,8,1,4,1,10520,0,40,1
29,0,11,0,0,4,4,0,0,0,40,0
29,4,8,4,6,1,4,1,0,0,40,0
29,7,15,4,8,4,4,0,0,0,40,0
29,4,11,4,12,3,4,0,0,0,40,0
29,4,15,0,3,3,4,1,0,0,40,0
29,4,8,2,10,0,4,1,0,0,40,0
29,4,15,2,14,0,4,1,0,0,45,1
29,4,15,2,10,0,4,1,0,2129,50,0
29,4,11,4,7,1,4,0,0,0,40,0
29,4,5,4,3,1,4,1,0,0,40,0
29,4,9,4,10,4,4,0,14344,0,50,1
29,4,9,2,12,0,4,1,0,0,40,1
29,4,9,0,4,1,4,0,0,0,40,0
29,4,15,4,10,1,4,1,0,0,45,0
29,4,8,4,13,3,4,1,0,0,40,0
29,4,11,0,8,4,4,0,0,0,45,0
29,0,4,2,0,5,4,0,0,0,40,0
29,4,0,4,8,3,4,1,0,0,40,0
29,4,15,2,8,0,4,1,0,0,35,0
29,4,11,2,7,0,4,1,0,0,45,0
29,4,15,4,7,2,4,1,0,0,40,0
29,7,11,2,3,0,4,1,0,0,40,0
29,4,11,4,8,3,4,1,0,0,40,0
29,4,11,4,1,1,4,0,0,0,40,0
29,4,11,4,1,4,4,0,0,0,40,0
29,4,9,2,4,0,4,1,0,1628,47,0
29,6,11,2,5,0,4,1,0,0,40,0
29,4,8,2,5,0,4,1,0,0,40,1
29,1,15,4,6,3,4,1,0,0,44,0
29,7,15,2,1,0,4,1,0,0,40,0
29,4,7,2,13,5,4,0,0,0,40,0
29,4,8,2,10,0,4,1,0,0,43,0
29,4,11,2,3,0,4,1,0,0,40,1
29,4,11,3,13,3,2,1,0,0,40,0
29,4,12,4,10,1,4,0,0,0,40,0
29,4,15,2,1,5,4,0,0,0,40,1
29,4,1,2,3,0,4,1,3942,0,50,0
29,4,15,0,13,4,4,1,0,0,40,0
29,4,9,4,1,3,4,1,0,0,40,0
29,7,11,2,3,0,4,1,0,0,40,1
29,4,9,2,4,0,4,1,0,0,50,1
29,4,12,4,10,1,2,1,0,0,42,0
29,2,8,2,13,5,4,0,0,0,35,1
29,4,9,2,12,0,4,1,0,0,40,1
29,4,6,2,3,0,4,1,0,0,40,0
29,4,8,2,10,0,4,1,0,0,40,0
29,4,2,2,14,0,4,1,0,0,40,1
29,4,9,2,10,0,4,1,0,0,40,1
